Time,Channel A,Channel B,Channel C
(s),(V),(V),(V)

-1.96335002,0.14853360,0.09689627,0.06591998
-1.96330002,0.14844200,0.11352890,0.09186071
-1.96325002,0.14847250,0.10666220,0.07705924
-1.96320002,0.14850310,0.11841180,0.09628589
-1.96315002,0.14828940,0.11536000,0.07950072
-1.96310002,0.14828940,0.11169770,0.06286813
-1.96305002,0.14813680,0.06622516,0.07827998
-1.96300002,0.14810630,0.12024290,0.09186071
-1.96295002,0.14816740,0.10422070,0.04745628
-1.96290002,0.14807580,0.08651997,0.06653035
-1.96285002,0.14795370,0.13000880,0.08392590
-1.96280002,0.14798430,0.09018219,0.05050813
-1.96275002,0.14798430,0.10177920,0.08575701
-1.96270002,0.14777060,0.09872738,0.09308145
-1.96265002,0.14764850,0.11352890,0.06912442
-1.96260002,0.14774010,0.11658070,0.09186071
-1.96255002,0.14764850,0.09994812,0.06653035
-1.96250002,0.14758750,0.12512590,0.09186071
-1.96245002,0.14767910,0.10605180,0.08453627
-1.96240002,0.14740440,0.10238960,0.07950072
-1.96235002,0.14725180,0.09933775,0.06347850
-1.96230002,0.14740440,0.10544150,0.08209479
-1.96225002,0.14725180,0.06988738,0.08575701
-1.96220002,0.14722130,0.12329480,0.06851406
-1.96215002,0.14706870,0.12512590,0.09689627
-1.96210002,0.14716020,0.08102664,0.07217628
-1.96205002,0.14673300,0.07965331,0.08880886
-1.96200002,0.14664140,0.10864590,0.09872738
-1.96195002,0.14673300,0.07538072,0.07705924
-1.96190002,0.14654990,0.08468886,0.08011109
-1.96185002,0.14651940,0.09323405,0.09933775
-1.96180002,0.14642780,0.10742520,0.06042665
-1.96175002,0.14639730,0.06927702,0.06286813
-1.96170002,0.14618370,0.11291850,0.08819849
-1.96165002,0.14627520,0.12695700,0.06851406
-1.96160002,0.14627520,0.09262367,0.07217628
-1.96155002,0.14609210,0.11169770,0.07034516
-1.96150002,0.14600050,0.11474960,0.09308145
-1.96145002,0.14597000,0.09689627,0.08209479
-1.96140002,0.14575640,0.10605180,0.08514664
-1.96135002,0.14569540,0.12390520,0.10361030
-1.96130002,0.14569540,0.09628589,0.08941923
-1.96125002,0.14554280,0.09689627,0.05615406
-1.96120002,0.14539020,0.10864590,0.09369183
-1.96115002,0.14542070,0.09994812,0.08087405
-1.96110002,0.14535970,0.09689627,0.07827998
-1.96105002,0.14517650,0.06805628,0.06408887
-1.96100002,0.14511550,0.09018219,0.09933775
-1.96095002,0.14520710,0.10986660,0.08331553
-1.96090002,0.14502400,0.08224738,0.05676443
-1.96085002,0.14487140,0.11230810,0.11963260
-1.96080002,0.14496290,0.08285775,0.06790368
-1.96075002,0.14462720,0.10177920,0.07950072
-1.96070002,0.14453570,0.10666220,0.09002960
-1.96065002,0.14450510,0.09811701,0.07889035
-1.96060002,0.14426100,0.10483110,0.09308145
-1.96055002,0.14401680,0.12695700,0.08011109
-1.96050002,0.14401680,0.09445479,0.07034516
-1.96045002,0.14398630,0.10605180,0.09567553
-1.96040002,0.14368110,0.07110813,0.06729332
-1.96035002,0.14334540,0.11474960,0.08758812
-1.96030002,0.14337600,0.09445479,0.09002960
-1.96025002,0.14325390,0.06256294,0.07095554
-1.96020002,0.14304030,0.10055850,0.07889035
-1.96015002,0.14294870,0.09079257,0.09369183
-1.96010002,0.14270450,0.09018219,0.07827998
-1.96005002,0.14258250,0.09567553,0.05172887
-1.96000002,0.14261300,0.11963260,0.05798517
-1.95995002,0.14252140,0.10483110,0.05676443
-1.95990002,0.14209420,0.11902220,0.11169770
-1.95985002,0.14197210,0.12573630,0.06790368
-1.95980002,0.14209420,0.10238960,0.07522812
-1.95975002,0.14194160,0.10116890,0.06530961
-1.95970002,0.14157540,0.10483110,0.07339702
-1.95965002,0.14157540,0.08163701,0.10483110
-1.95960002,0.14157540,0.08346812,0.08011109
-1.95955002,0.14139230,0.11047700,0.10483110
-1.95950002,0.14133120,0.09384441,0.09369183
-1.95945002,0.14114810,0.11352890,0.04501480
-1.95940002,0.14096500,0.10483110,0.06408887
-1.95935002,0.14087340,0.12024290,0.08941923
-1.95930002,0.14093450,0.10986660,0.08453627
-1.95925002,0.14065980,0.10116890,0.06912442
-1.95920002,0.14044620,0.11902220,0.08636738
-1.95915002,0.14050720,0.09140293,0.07217628
-1.95910002,0.14041570,0.09689627,0.08148442
-1.95905002,0.14023250,0.10986660,0.09811701
-1.95900002,0.14014100,0.10605180,0.08087405
-1.95895002,0.13995790,0.09018219,0.05798517
-1.95890002,0.13983580,0.09689627,0.08941923
-1.95885002,0.13971370,0.11169770,0.07522812
-1.95880002,0.13986630,0.10925630,0.07950072
-1.95875002,0.13968320,0.08041627,0.06164739
-1.95870002,0.13940860,0.12512590,0.11108740
-1.95865002,0.13931700,0.10300000,0.07095554
-1.95860002,0.13901180,0.07477035,0.04623554
-1.95855002,0.13864560,0.10422070,0.08453627
-1.95850002,0.13858460,0.09018219,0.08148442
-1.95845002,0.13843200,0.08774071,0.09002960
-1.95840002,0.13818780,0.10925630,0.08514664
-1.95835002,0.13791310,0.07843257,0.06164739
-1.95830002,0.13788260,0.09689627,0.08697775
-1.95825002,0.13751640,0.11108740,0.08514664
-1.95820002,0.13736380,0.11413920,0.08697775
-1.95815002,0.13745540,0.07538072,0.07705924
-1.95810002,0.13724170,0.07354961,0.08087405
-1.95805002,0.13684500,0.11413920,0.07522812
-1.95800002,0.13678400,0.11352890,0.07339702
-1.95795002,0.13693650,0.09140293,0.06591998
-1.95790002,0.13663140,0.11719110,0.07461776
-1.95785002,0.13647880,0.08468886,0.07461776
-1.95780002,0.13632620,0.10422070,0.05493332
-1.95775002,0.13620410,0.09933775,0.07889035
-1.95770002,0.13599050,0.11047700,0.06653035
-1.95765002,0.13592940,0.09323405,0.06469924
-1.95760002,0.13565480,0.10177920,0.05798517
-1.95755002,0.13538010,0.10483110,0.07278664
-1.95750002,0.13556320,0.10300000,0.08148442
-1.95745002,0.13531910,0.10116890,0.07034516
-1.95740002,0.13489180,0.09262367,0.08941923
-1.95735002,0.13473920,0.10803550,0.05981628
-1.95730002,0.13483080,0.09933775,0.08636738
