Time,Channel A,Channel B,Channel C
(s),(V),(V),(V)

-2.41625001,0.13122960,3.24732200,3.21451400
-2.41620001,0.13129060,3.18842100,3.16339600
-2.41615001,0.13129060,3.19879700,3.17575600
-2.41610001,0.13129060,3.19330400,3.19299900
-2.41605001,0.13129060,3.22092300,3.15836000
-2.41600001,0.13135170,3.18964200,3.16339600
-2.41595001,0.13132110,3.20856400,3.17255200
-2.41590001,0.13138220,3.19208400,3.18369100
-2.41585001,0.13147370,3.19757700,3.18491200
-2.41580001,0.13141270,3.19147300,3.18613200
-2.41575001,0.13147370,3.20856400,3.16583800
-2.41570001,0.13156530,3.19513500,3.16950000
-2.41565001,0.13159580,3.18536900,3.19971300
-2.41560001,0.13150430,3.20001800,3.22016000
-2.41555001,0.13171790,3.19086300,3.16095500
-2.41550001,0.13171790,3.17117800,3.17453500
-2.41545001,0.13184000,3.21115800,3.17819800
-2.41540001,0.13202310,3.16873700,3.18369100
-2.41535001,0.13205360,3.18964200,3.16889000
-2.41530001,0.13196200,3.20184900,3.19910300
-2.41525001,0.13196200,3.22763800,3.19544100
-2.41520001,0.13220620,3.19452500,3.17377200
-2.41515001,0.13217570,3.19086300,3.17194100
-2.41510001,0.13205360,3.21726100,3.19483000
-2.41505001,0.13214520,3.21115800,3.18552200
-2.41500001,0.13226720,3.17178900,3.18247000
-2.41495001,0.13229770,3.19391500,3.18186000
-2.41490001,0.13232830,3.18536900,3.18308000
-2.41485001,0.13226720,3.20001800,3.17819800
-2.41480001,0.13251140,3.20246000,3.19971300
-2.41475001,0.13263340,3.22580600,3.20169700
-2.41470001,0.13287760,3.19330400,3.17072100
-2.41465001,0.13275550,3.21115800,3.18552200
-2.41460001,0.13272500,3.22214400,3.18811600
-2.41455001,0.13287760,3.20001800,3.18002900
-2.41450001,0.13299970,3.20246000,3.19360900
-2.41445001,0.13296910,0.10055850,3.18811600
-2.41440001,0.13293860,0.07415998,3.19971300
-2.41435001,0.13303020,0.10422070,3.19910300
-2.41430001,0.13306070,0.06317332,0.04135258
-2.41425001,0.13315230,0.08041627,0.06530961
-2.41420001,0.13318280,0.07354961,0.04440443
-2.41415001,0.13327430,0.06866664,0.00549333
-2.41410001,0.13330480,0.07599109,0.06286813
-2.41405001,0.13348800,0.05523850,0.05355999
-2.41400001,0.13348800,0.06439406,0.03326517
-2.41395001,0.13336590,0.07965331,0.04928739
-2.41390001,0.13345740,0.06134220,0.06408887
-2.41385001,0.13361000,0.06500442,0.05920591
-2.41380001,0.13361000,0.06073184,0.04623554
-2.41375001,0.13373210,0.07721183,0.05111850
-2.41370001,0.13370160,0.07110813,0.05920591
-2.41365001,0.13376260,0.02563555,0.05294961
-2.41360001,0.13379310,0.06500442,0.06103702
-2.41355001,0.13382370,0.04409925,0.06042665
-2.41350001,0.13385420,0.06500442,0.04257332
-2.41345001,0.13379310,0.07904294,0.06347850
-2.41340001,0.13403730,0.09201331,0.06591998
-2.41335001,0.13397630,0.06134220,0.03570665
-2.41330001,0.13391520,0.08651997,0.05233924
-2.41325001,0.13394570,0.07843257,0.03021332
-2.41320001,0.13406780,0.06378368,0.04928739
-2.41315001,0.13403730,0.07171850,0.06042665
-2.41310001,0.13409830,0.08285775,0.02960295
-2.41305001,0.13415940,0.05829035,0.04074221
-2.41300001,0.13415940,0.06622516,0.04928739
-2.41295001,0.13412890,0.08163701,0.04867702
-2.41290001,0.13431200,0.07293924,0.03387555
-2.41285001,0.13434250,0.05401776,0.06347850
-2.41280001,0.13431200,0.06317332,0.03021332
-2.41275001,0.13449510,0.08346812,0.07339702
-2.41270001,0.13455610,0.06866664,0.01907407
-2.41265001,0.13458660,0.06988738,0.05554369
-2.41260001,0.13458660,0.05890072,0.05294961
-2.41255001,0.13467820,0.05264443,0.03509629
-2.41250001,0.13458660,0.07477035,0.06653035
-2.41245001,0.13467820,0.08285775,0.05294961
-2.41240001,0.13473920,0.05142369,0.03936888
-2.41235001,0.13480030,0.08224738,0.04989776
-2.41230001,0.13473920,0.09750663,0.05111850
-2.41225001,0.13486130,0.04898221,0.03326517
-2.41220001,0.13483080,0.09323405,0.04257332
-2.41215001,0.13483080,0.05462813,0.03875851
-2.41210001,0.13492230,0.05767998,0.03692739
-2.41205001,0.13498340,0.04470962,0.02151555
-2.41200001,0.13498340,0.06866664,0.04562517
-2.41195001,0.13498340,0.08163701,0.07156590
-2.41190001,0.13510540,0.05584887,0.02517777
-2.41185001,0.13516650,0.07904294,0.05294961
-2.41180001,0.13516650,0.08102664,0.06790368
-2.41175001,0.13528860,0.07599109,0.04562517
-2.41170001,0.13525800,0.08041627,0.04745628
-2.41165001,0.13516650,0.06866664,0.05233924
-2.41160001,0.13528860,0.06134220,0.05737480
-2.41155001,0.13547170,0.05523850,0.05554369
-2.41150001,0.13541060,0.06195258,0.02151555
-2.41145001,0.13531910,0.07904294,0.04440443
-2.41140001,0.13547170,0.05951110,0.04806665
-2.41135001,0.13550220,0.06073184,0.04379406
-2.41130001,0.13559370,0.06378368,0.05172887
-2.41125001,0.13553270,0.06561480,0.02899258
-2.41120001,0.13547170,0.05829035,0.03509629
-2.41115001,0.13556320,0.08285775,0.06790368
-2.41110001,0.13565480,0.04898221,0.03265481
-2.41105001,0.13565480,0.10177920,0.03631703
-2.41100001,0.13544110,0.07538072,0.05355999
-2.41095001,0.13544110,0.07232887,0.05111850
-2.41090001,0.13565480,0.07232887,0.04257332
-2.41085001,0.13559370,0.04104739,0.03387555
-2.41080001,0.13550220,0.09994812,0.04074221
-2.41075001,0.13544110,0.06134220,0.03814813
-2.41070001,0.13556320,0.07049776,0.05676443
-2.41065001,0.13559370,0.07782220,0.06042665
-2.41060001,0.13565480,0.05767998,0.03265481
-2.41055001,0.13550220,0.08713035,0.04501480
-2.41050001,0.13534960,0.07049776,0.03204443
-2.41045001,0.13550220,0.05462813,0.04318369
-2.41040001,0.13556320,0.05951110,0.02578814
-2.41035001,0.13541060,0.06744590,0.03875851
-2.41030001,0.13528860,0.07477035,0.06408887
-2.41025001,0.13544110,0.06317332,0.05355999
-2.41020001,0.13544110,0.06317332,0.05493332
-2.41015001,0.13525800,0.07965331,0.06729332
-2.41010001,0.13522750,0.07232887,0.03570665
-2.41005001,0.13522750,0.04470962,0.04379406
-2.41000001,0.13519700,0.05767998,0.04257332
-2.40995001,0.13513600,0.08041627,0.03509629
-2.40990001,0.13504440,0.06561480,0.05432295
-2.40985001,0.13501390,0.09140293,0.04989776
-2.40980001,0.13486130,0.05325480,0.04196295
-2.40975001,0.13507490,0.08651997,0.06042665
-2.40970001,0.13489180,0.08163701,0.04684591
-2.40965001,0.13483080,0.07782220,0.06347850
-2.40960001,0.13486130,0.06378368,0.05798517
-2.40955001,0.13480030,0.05706961,0.03143407
-2.40950001,0.13473920,0.07354961,0.02578814
-2.40945001,0.13467820,0.06195258,0.03692739
-2.40940001,0.13480030,0.05523850,0.05050813
-2.40935001,0.13452560,0.06256294,0.04318369
-2.40930001,0.13455610,0.06195258,0.05355999
-2.40925001,0.13452560,0.06439406,0.06286813
-2.40920001,0.13440350,0.06256294,0.04257332
-2.40915001,0.13428140,0.09079257,0.07766961
-2.40910001,0.13437300,0.10055850,0.05172887
-2.40905001,0.13434250,0.08224738,0.05233924
-2.40900001,0.13415940,0.09445479,0.06469924
-2.40895001,0.13415940,0.07843257,0.02090518
-2.40890001,0.13418990,0.04409925,0.06408887
-2.40885001,0.13397630,0.07415998,0.04379406
-2.40880001,0.13400680,0.06927702,0.05050813
-2.40875001,0.13397630,0.08468886,0.06103702
-2.40870001,0.13382370,0.07171850,0.04989776
-2.40865001,0.13376260,0.08346812,0.05737480
-2.40860001,0.13391520,0.09079257,0.07034516
-2.40855001,0.13382370,0.07599109,0.04562517
-2.40850001,0.13364060,0.09994812,0.02899258
-2.40845001,0.13373210,0.07110813,0.03753777
-2.40840001,0.13370160,0.09445479,0.06347850
-2.40835001,0.13367110,0.07171850,0.04562517
-2.40830001,0.13367110,0.06988738,0.03631703
-2.40825001,0.13373210,0.06988738,0.04928739
-2.40820001,0.13348800,0.06378368,0.06790368
-2.40815001,0.13348800,0.07599109,0.06103702
-2.40810001,0.13367110,0.05706961,0.05111850
-2.40805001,0.13324380,0.07904294,0.04806665
-2.40800001,0.13306070,0.08163701,0.05920591
-2.40795001,0.13315230,0.04226813,0.05432295
-2.40790001,0.13318280,0.03494369,0.06042665
-2.40785001,0.13290810,0.07354961,0.05294961
-2.40780001,0.13290810,0.08224738,0.06103702
-2.40775001,0.13312170,0.09140293,0.06851406
-2.40770001,0.13306070,0.07477035,0.05676443
-2.40765001,0.13309120,0.06500442,0.03814813
-2.40760001,0.13306070,0.05462813,0.07339702
-2.40755001,0.13299970,0.09079257,0.03326517
-2.40750001,0.13312170,0.05951110,0.05859554
-2.40745001,0.13318280,0.07232887,0.05233924
-2.40740001,0.13306070,0.07660146,0.04928739
-2.40735001,0.13293860,0.06256294,0.04806665
-2.40730001,0.13309120,0.05020295,0.02838221
-2.40725001,0.13318280,0.06439406,0.03021332
-2.40720001,0.13303020,0.07721183,0.07339702
-2.40715001,0.13296910,0.06866664,0.05294961
-2.40710001,0.13299970,0.04715110,0.06103702
-2.40705001,0.13303020,0.05829035,0.05615406
-2.40700001,0.13306070,0.05584887,0.05859554
-2.40695001,0.13315230,0.06195258,0.05294961
-2.40690001,0.13306070,0.06317332,0.03326517
-2.40685001,0.13303020,0.08102664,0.06286813
-2.40680001,0.13321330,0.07782220,0.04806665
-2.40675001,0.13315230,0.06134220,0.02899258
-2.40670001,0.13309120,0.05829035,0.02838221
-2.40665001,0.13312170,0.06500442,0.05050813
-2.40660001,0.13330480,0.05951110,0.02395703
-2.40655001,0.13318280,0.08041627,0.03875851
-2.40650001,0.13312170,0.08102664,0.06973480
-2.40645001,0.13324380,0.04470962,0.04379406
-2.40640001,0.13321330,0.08346812,0.04562517
-2.40635001,0.13318280,0.11352890,0.06653035
-2.40630001,0.13330480,0.07538072,0.04806665
-2.40625001,0.13327430,0.05401776,0.03753777
-2.40620001,0.13315230,0.06988738,0.04623554
-2.40615001,0.13330480,0.08713035,0.05554369
-2.40610001,0.13333540,0.06927702,0.03936888
-2.40605001,0.13324380,0.07049776,0.04745628
-2.40600001,0.13330480,0.09689627,0.04074221
-2.40595001,0.13339640,0.06012146,0.05111850
-2.40590001,0.13333540,0.05264443,0.05233924
-2.40585001,0.13333540,0.07721183,0.05554369
-2.40580001,0.13342690,0.06073184,0.05233924
-2.40575001,0.13351850,0.06012146,0.06042665
-2.40570001,0.13348800,0.06073184,0.03692739
-2.40565001,0.13364060,0.06378368,0.05737480
-2.40560001,0.13370160,0.08102664,0.04623554
-2.40555001,0.13354900,0.06317332,0.03204443
-2.40550001,0.13370160,0.07538072,0.06729332
-2.40545001,0.13379310,0.03738517,0.05233924
-2.40540001,0.13385420,0.07721183,0.05294961
-2.40535001,0.13370160,0.09018219,0.05294961
-2.40530001,0.13379310,0.07599109,0.03631703
-2.40525001,0.13379310,0.05523850,0.05172887
-2.40520001,0.13379310,0.06439406,0.05737480
-2.40515001,0.13388470,0.08529923,0.04928739
-2.40510001,0.13382370,0.05645924,0.03936888
-2.40505001,0.13373210,0.06378368,0.05554369
-2.40500001,0.13382370,0.06256294,0.05554369
-2.40495001,0.13385420,0.08285775,0.06851406
-2.40490001,0.13376260,0.08224738,0.03021332
-2.40485001,0.13367110,0.08896145,0.06469924
-2.40480001,0.13382370,0.06622516,0.04928739
-2.40475001,0.13385420,0.07354961,0.04745628
-2.40470001,0.13370160,0.09140293,0.05111850
-2.40465001,0.13367110,0.07171850,0.03082369
-2.40460001,0.13376260,0.07171850,0.04745628
-2.40455001,0.13379310,0.10742520,0.04562517
-2.40450001,0.13382370,0.05523850,0.04623554
-2.40445001,0.13376260,3.20001800,0.06225776
-2.40440001,0.13357950,3.18781100,0.04928739
-2.40435001,0.13373210,3.19696600,0.05798517
-2.40430001,0.13397630,3.17911300,0.04684591
-2.40425001,0.13379310,3.19147300,0.06103702
-2.40420001,0.13364060,3.21482000,0.05920591
-2.40415001,0.13382370,3.20307000,0.05294961
-2.40410001,0.13394570,3.20001800,0.04135258
-2.40405001,0.13385420,3.19757700,0.01846370
-2.40400001,0.13376260,3.20123900,0.05798517
-2.40395001,0.13370160,3.18414900,0.03814813
-2.40390001,0.13373210,3.21176800,0.04257332
-2.40385001,0.13391520,3.18155500,0.03936888
-2.40380001,0.13391520,3.20429100,0.05920591
-2.40375001,0.13376260,3.21359900,0.02838221
-2.40370001,0.13373210,3.22275400,0.05355999
-2.40365001,0.13400680,3.20734300,0.03326517
-2.40360001,0.13397630,3.18781100,0.04623554
-2.40355001,0.13391520,3.17239900,0.05798517
-2.40350001,0.13394570,3.19818700,0.04562517
-2.40345001,0.13394570,3.21115800,0.05737480
-2.40340001,0.13400680,3.20673200,0.03936888
-2.40335001,0.13400680,3.19513500,0.03936888
-2.40330001,0.13409830,3.20673200,0.02090518
-2.40325001,0.13400680,3.19574600,0.04928739
-2.40320001,0.13403730,3.20368100,0.07217628
-2.40315001,0.13415940,3.19147300,0.03082369
-2.40310001,0.13400680,3.18781100,0.04928739
-2.40305001,0.13400680,3.22763800,0.06347850
-2.40300001,0.13409830,3.19574600,0.03448591
-2.40295001,0.13412890,3.19879700,0.04074221
-2.40290001,0.13400680,3.20368100,0.04257332
-2.40285001,0.13400680,3.19391500,0.04745628
-2.40280001,0.13418990,3.18964200,0.03021332
-2.40275001,0.13403730,3.21482000,0.04562517
-2.40270001,0.13415940,3.15714000,0.04257332
-2.40265001,0.13400680,3.19879700,0.06729332
-2.40260001,0.13394570,3.20062900,0.05798517
-2.40255001,0.13391520,3.20490100,0.05233924
-2.40250001,0.13397630,3.18475900,0.03265481
-2.40245001,0.13403730,3.19635600,0.03509629
-2.40240001,0.13388470,3.17362000,0.04379406
-2.40235001,0.13406780,3.20246000,0.04318369
-2.40230001,0.13406780,3.20993700,0.02517777
-2.40225001,0.13400680,3.20001800,0.07278664
-2.40220001,0.13394570,3.18216500,0.04989776
-2.40215001,0.13403730,3.18094400,0.03997925
-2.40210001,0.13391520,3.19635600,0.03021332
-2.40205001,0.13394570,3.21909200,0.07827998
-2.40200001,0.13382370,3.18277500,0.03326517
-2.40195001,0.13367110,3.19696600,0.05111850
-2.40190001,0.13351850,3.21237800,0.05615406
-2.40185001,0.13367110,3.17362000,0.03448591
-2.40180001,0.13370160,3.18094400,0.03936888
-2.40175001,0.13367110,3.19330400,0.04379406
-2.40170001,0.13361000,3.22397500,0.05432295
-2.40165001,0.13373210,3.18155500,0.03631703
-2.40160001,0.13364060,3.19757700,0.04318369
-2.40155001,0.13367110,3.19513500,0.04196295
-2.40150001,0.13376260,3.17850300,0.04257332
-2.40145001,0.13367110,3.20246000,0.04196295
-2.40140001,0.13373210,3.21909200,0.07278664
-2.40135001,0.13357950,3.17972400,0.03021332
-2.40130001,0.13354900,3.19330400,0.05859554
-2.40125001,0.13333540,3.21543000,0.05233924
-2.40120001,0.13351850,3.19147300,0.05920591
-2.40115001,0.13364060,3.20490100,0.03509629
-2.40110001,0.13348800,3.18216500,0.03082369
-2.40105001,0.13342690,3.20001800,0.04623554
-2.40100001,0.13342690,3.22336500,0.03692739
-2.40095001,0.13339640,3.18536900,0.01968444
-2.40090001,0.13342690,3.20795300,0.06103702
-2.40085001,0.13357950,3.20917400,0.05111850
-2.40080001,0.13361000,3.20123900,0.06164739
-2.40075001,0.13361000,3.17178900,0.06790368
-2.40070001,0.13379310,3.18216500,0.03326517
-2.40065001,0.13388470,3.18155500,0.01968444
-2.40060001,0.13370160,3.22946900,0.04684591
-2.40055001,0.13379310,3.19269400,0.04379406
-2.40050001,0.13397630,3.18353800,0.04379406
-2.40045001,0.13409830,3.16263300,0.06653035
-2.40040001,0.13400680,3.22031300,0.05554369
-2.40035001,0.13409830,3.18964200,0.03021332
-2.40030001,0.13415940,3.20307000,0.05294961
-2.40025001,0.13418990,3.20490100,0.05233924
-2.40020001,0.13431200,3.17239900,0.04074221
-2.40015001,0.13431200,3.19147300,0.04745628
-2.40010001,0.13425090,3.20001800,0.05737480
-2.40005001,0.13434250,3.18216500,0.05493332
-2.40000001,0.13443400,3.19513500,0.03753777
-2.39995001,0.13437300,3.19391500,0.05554369
-2.39990001,0.13437300,3.20368100,0.04440443
-2.39985001,0.13446450,3.19757700,0.05111850
-2.39980001,0.13449510,3.19269400,0.05294961
-2.39975001,0.13449510,3.24549100,0.07217628
-2.39970001,0.13461710,3.19879700,0.03448591
-2.39965001,0.13461710,3.18155500,0.03875851
-2.39960001,0.13455610,3.19574600,0.04928739
-2.39955001,0.13476970,3.19330400,0.06042665
-2.39950001,0.13480030,3.17667200,0.03631703
-2.39945001,0.13464770,3.20993700,0.06912442
-2.39940001,0.13473920,3.22763800,0.07705924
-2.39935001,0.13489180,3.18155500,0.03387555
-2.39930001,0.13489180,3.21726100,0.04501480
-2.39925001,0.13473920,3.24182900,0.06790368
-2.39920001,0.13489180,3.19147300,0.04135258
-2.39915001,0.13498340,3.18414900,0.04745628
-2.39910001,0.13486130,3.21298900,0.03143407
-2.39905001,0.13495280,3.20856400,0.02639851
-2.39900001,0.13498340,3.20795300,0.04196295
-2.39895001,0.13489180,3.20490100,0.07217628
-2.39890001,0.13510540,3.22214400,0.05233924
-2.39885001,0.13516650,3.17056800,0.02960295
-2.39880001,0.13519700,3.18842100,0.03265481
-2.39875001,0.13510540,3.19147300,0.06347850
-2.39870001,0.13522750,3.17667200,0.02578814
-2.39865001,0.13528860,3.18781100,0.03204443
-2.39860001,0.13522750,3.20368100,0.07522812
-2.39855001,0.13538010,3.17178900,0.03875851
-2.39850001,0.13528860,3.21909200,0.04379406
-2.39845001,0.13531910,3.20490100,0.05432295
-2.39840001,0.13550220,3.20429100,0.02960295
-2.39835001,0.13553270,3.17606100,0.02639851
-2.39830001,0.13544110,3.17423000,0.04623554
-2.39825001,0.13544110,3.21054700,0.05493332
-2.39820001,0.13556320,3.20917400,0.03997925
-2.39815001,0.13565480,3.19513500,0.04196295
-2.39810001,0.13547170,3.22641700,0.05233924
-2.39805001,0.13553270,3.17362000,0.04562517
-2.39800001,0.13568530,3.18842100,0.06225776
-2.39795001,0.13565480,3.19208400,0.04745628
-2.39790001,0.13565480,3.18414900,0.02090518
-2.39785001,0.13568530,3.20184900,0.04501480
-2.39780001,0.13571580,3.19574600,0.03509629
-2.39775001,0.13614310,3.20917400,0.04074221
-2.39770001,0.13632620,3.21054700,0.06042665
-2.39765001,0.13620410,3.18781100,0.03082369
-2.39760001,0.13611260,3.21237800,0.06408887
-2.39755001,0.13629570,3.19269400,0.04745628
-2.39750001,0.13647880,3.20123900,0.05355999
-2.39745001,0.13647880,3.20856400,0.05050813
-2.39740001,0.13647880,3.18277500,0.04135258
-2.39735001,0.13650930,3.19269400,0.04318369
-2.39730001,0.13653980,3.20429100,0.06790368
-2.39725001,0.13663140,3.18475900,0.04074221
-2.39720001,0.13653980,3.20490100,0.03204443
-2.39715001,0.13644820,3.22946900,0.07950072
-2.39710001,0.13650930,3.19086300,0.05615406
-2.39705001,0.13663140,3.18659000,0.04318369
-2.39700001,0.13663140,3.16873700,0.03265481
-2.39695001,0.13638720,3.20429100,0.06103702
-2.39690001,0.13653980,3.20429100,0.05233924
-2.39685001,0.13657030,3.19574600,0.05920591
-2.39680001,0.13678400,3.18353800,0.04562517
-2.39675001,0.13672290,3.21482000,0.05737480
-2.39670001,0.13675340,3.18964200,0.04928739
-2.39665001,0.13666190,3.21604100,0.03814813
-2.39660001,0.13672290,3.20307000,0.06042665
-2.39655001,0.13684500,3.19635600,0.05111850
-2.39650001,0.13675340,3.21298900,0.05737480
-2.39645001,0.13669240,3.19269400,0.04745628
-2.39640001,0.13675340,3.18094400,0.04562517
-2.39635001,0.13678400,3.22153400,0.02273629
-2.39630001,0.13660090,3.18598000,0.05554369
-2.39625001,0.13660090,3.19330400,0.03631703
-2.39620001,0.13666190,3.19208400,0.06042665
-2.39615001,0.13681450,3.19635600,0.05859554
-2.39610001,0.13684500,3.18155500,0.05294961
-2.39605001,0.13684500,3.21054700,0.03265481
-2.39600001,0.13675340,3.18094400,0.05172887
-2.39595001,0.13672290,3.22580600,0.04257332
-2.39590001,0.13681450,3.17545100,0.02151555
-2.39585001,0.13678400,3.21237800,0.03021332
-2.39580001,0.13660090,3.19757700,0.04867702
-2.39575001,0.13675340,3.21787200,0.03875851
-2.39570001,0.13675340,3.20490100,0.04257332
-2.39565001,0.13669240,3.18842100,0.05294961
-2.39560001,0.13669240,3.20734300,0.05676443
-2.39555001,0.13675340,3.19086300,0.04440443
-2.39550001,0.13657030,3.18475900,0.03814813
-2.39545001,0.13647880,3.22458600,0.05294961
-2.39540001,0.13669240,3.21176800,0.03387555
-2.39535001,0.13657030,3.19940800,0.05294961
-2.39530001,0.13638720,3.21543000,0.05233924
-2.39525001,0.13647880,3.19635600,0.02777184
-2.39520001,0.13653980,3.20246000,0.04562517
-2.39515001,0.13629570,3.19940800,0.06042665
-2.39510001,0.13629570,3.18353800,0.03509629
-2.39505001,0.13635670,3.18536900,0.04745628
-2.39500001,0.13626510,3.18155500,0.03570665
-2.39495001,0.13623460,3.18598000,0.03875851
-2.39490001,0.13620410,3.17667200,0.02639851
-2.39485001,0.13608200,3.19330400,0.03570665
-2.39480001,0.13620410,3.21298900,0.07766961
-2.39475001,0.13623460,3.17789200,0.04562517
-2.39470001,0.13617360,3.17850300,0.06042665
-2.39465001,0.13599050,3.19147300,0.04440443
-2.39460001,0.13623460,3.20184900,0.05172887
-2.39455001,0.13629570,3.22031300,0.03936888
-2.39450001,0.13605150,3.17484000,0.04257332
-2.39445001,0.13599050,3.21665100,3.19971300
-2.39440001,0.13611260,3.20551200,3.16766900
-2.39435001,0.13620410,3.17362000,3.15591900
-2.39430001,0.13608200,3.21848200,3.17453500
-2.39425001,0.13605150,3.17484000,3.19238900
-2.39420001,0.13599050,3.18720100,3.19666100
-2.39415001,0.13592940,3.21054700,3.17316200
-2.39410001,0.13605150,3.18353800,3.16156500
-2.39405001,0.13596000,3.20062900,3.19483000
-2.39400001,0.13577680,3.20917400,3.16766900
-2.39395001,0.13589890,3.19696600,3.16889000
-2.39390001,0.13599050,3.19635600,3.18552200
-2.39385001,0.13592940,3.21420900,3.16583800
-2.39380001,0.13577680,3.18414900,3.19055700
-2.39375001,0.13589890,3.20307000,3.17255200
-2.39370001,0.13592940,3.20795300,3.17880800
-2.39365001,0.13586840,3.21237800,3.19788200
-2.39360001,0.13592940,3.20993700,3.17453500
-2.39355001,0.13577680,3.18033400,3.16583800
-2.39350001,0.13571580,3.19818700,3.18491200
-2.39345001,0.13580740,3.20246000,3.17514600
-2.39340001,0.13586840,3.21726100,3.15775000
-2.39335001,0.13562430,3.17484000,3.19299900
-2.39330001,0.13562430,3.21359900,3.18491200
-2.39325001,0.13571580,3.18353800,3.16095500
-2.39320001,0.13574630,3.20184900,3.18491200
-2.39315001,0.13559370,3.19269400,3.16461700
-2.39310001,0.13568530,3.19147300,3.16644800
-2.39305001,0.13574630,3.18598000,3.17377200
-2.39300001,0.13565480,3.22214400,3.19605100
-2.39295001,0.13568530,3.19818700,3.17072100
-2.39290001,0.13565480,3.20612200,3.17697700
-2.39285001,0.13559370,3.21665100,3.18247000
-2.39280001,0.13562430,3.18536900,3.17194100
-2.39275001,0.13571580,3.20307000,3.16766900
-2.39270001,0.13562430,3.21787200,3.16095500
-2.39265001,0.13550220,3.19452500,3.17255200
-2.39260001,0.13559370,3.19757700,3.19116800
-2.39255001,0.13565480,3.20551200,3.17575600
-2.39250001,0.13550220,3.20734300,3.17255200
-2.39245001,0.13565480,3.20184900,3.16766900
-2.39240001,0.13556320,3.18842100,3.18994700
-2.39235001,0.13547170,3.18536900,3.17575600
-2.39230001,0.13553270,3.22336500,3.16827900
-2.39225001,0.13562430,3.21909200,3.18124900
-2.39220001,0.13556320,3.20246000,3.16950000
-2.39215001,0.13550220,3.21420900,3.19727200
-2.39210001,0.13556320,3.19696600,3.17575600
-2.39205001,0.13556320,3.21543000,3.17758700
-2.39200001,0.13541060,3.22275400,3.20596900
-2.39195001,0.13550220,3.17362000,3.15042600
-2.39190001,0.13550220,3.19391500,3.18933700
-2.39185001,0.13547170,3.20734300,3.19055700
-2.39180001,0.13547170,3.20856400,3.15714000
-2.39175001,0.13547170,3.19696600,3.17819800
-2.39170001,0.13547170,3.18964200,3.15652900
-2.39165001,0.13550220,3.20734300,3.18430100
-2.39160001,0.13562430,3.21665100,3.18613200
-2.39155001,0.13562430,3.21359900,3.16889000
-2.39150001,0.13541060,3.23374100,3.19238900
-2.39145001,0.13556320,0.07293924,3.16644800
-2.39140001,0.13565480,0.06866664,3.21268300
-2.39135001,0.13547170,0.08590961,3.19971300
-2.39130001,0.13550220,0.04959258,0.01220740
-2.39125001,0.13544110,0.08102664,0.04074221
-2.39120001,0.13550220,0.06256294,0.03753777
-2.39115001,0.13562430,0.09628589,0.04806665
-2.39110001,0.13553270,0.07110813,0.03082369
-2.39105001,0.13534960,0.08590961,0.05432295
-2.39100001,0.13531910,0.08835109,0.06530961
-2.39095001,0.13550220,0.07843257,0.03387555
-2.39090001,0.13550220,0.06744590,0.05294961
-2.39085001,0.13522750,0.07171850,0.05355999
-2.39080001,0.13531910,0.06744590,0.02273629
-2.39075001,0.13538010,0.06500442,0.08209479
-2.39070001,0.13531910,0.06927702,0.03021332
-2.39065001,0.13534960,0.06561480,0.03631703
-2.39060001,0.13534960,0.09323405,0.06103702
-2.39055001,0.13531910,0.06439406,0.04562517
-2.39050001,0.13534960,0.05767998,0.06286813
-2.39045001,0.13550220,0.06378368,0.00854518
-2.39040001,0.13544110,0.09994812,0.06851406
-2.39035001,0.13538010,0.07171850,0.06591998
-2.39030001,0.13550220,0.07477035,0.04196295
-2.39025001,0.13559370,0.06988738,0.05172887
-2.39020001,0.13544110,0.05401776,0.04745628
-2.39015001,0.13541060,0.06622516,0.05859554
-2.39010001,0.13553270,0.05020295,0.04501480
-2.39005001,0.13547170,0.07660146,0.03875851
-2.39000001,0.13550220,0.07599109,0.04928739
-2.38995001,0.13556320,0.07904294,0.05981628
-2.38990001,0.13541060,0.07538072,0.06530961
-2.38985001,0.13550220,0.09201331,0.07766961
-2.38980001,0.13556320,0.07293924,0.04196295
-2.38975001,0.13568530,0.08590961,0.07400738
-2.38970001,0.13556320,0.07660146,0.03204443
-2.38965001,0.13568530,0.06317332,0.03570665
-2.38960001,0.13574630,0.07415998,0.04379406
-2.38955001,0.13562430,0.07660146,0.04440443
-2.38950001,0.13571580,0.06378368,0.05676443
-2.38945001,0.13574630,0.05462813,0.03143407
-2.38940001,0.13574630,0.06805628,0.03326517
-2.38935001,0.13565480,0.07415998,0.07339702
-2.38930001,0.13586840,0.05325480,0.03021332
-2.38925001,0.13574630,0.08102664,0.03265481
-2.38920001,0.13571580,0.10666220,0.06790368
-2.38915001,0.13583790,0.06866664,0.05294961
-2.38910001,0.13583790,0.09201331,0.03875851
-2.38905001,0.13580740,0.05951110,0.04257332
-2.38900001,0.13577680,0.07293924,0.01724296
-2.38895001,0.13586840,0.06500442,0.03265481
-2.38890001,0.13574630,0.03860591,0.04562517
-2.38885001,0.13574630,0.08224738,0.07217628
-2.38880001,0.13589890,0.06622516,0.04806665
-2.38875001,0.13577680,0.04654073,0.04928739
-2.38870001,0.13580740,0.07538072,0.05432295
-2.38865001,0.13583790,0.05890072,0.04257332
-2.38860001,0.13583790,0.08713035,0.03143407
-2.38855001,0.13583790,0.07415998,0.04867702
-2.38850001,0.13589890,0.05203406,0.05111850
-2.38845001,0.13608200,0.07782220,0.04684591
-2.38840001,0.13586840,0.08224738,0.05920591
